0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,idx,pca_x,pca_y
0,0.94188803,0.789062,0,1.0992868,0.023137849,0,0.21174021,0,0,0.11161949,0,0.46689934,0.44122806,0.6591627,0.7031991,157,0.2153935021075250,0.015253858391871900
0,1.381924,1.2423666,0,1.112673,0.013150521,0,0.30146116,0,0,0.16390613,0,0.40950552,0.28522804,1.0361784,0.6694132,158,0.9738187811461380,-0.03159525715750860
0,0.14120387,0,0,1.135311,0.04116596,0,0,0,0,0,0,0.60826826,0.81264275,0,0.8069653,159,-1.1615691013085900,0.17836999771702000
0,1.3401291,1.2560412,0,1.122753,0.020231571,0,0.36253527,0,0,0.2012822,0,0.4395442,0.34961426,1.035312,0.7059583,160,0.9584338681492160,0.08064982516527060
0,0.40243867,0.24355192,0,1.1566821,0.048792362,0,0.014962356,0,0,0.0013337784,0,0.5657199,0.7238779,0.20920806,0.78630733,161,-0.7449356578572350,0.12229683329074800
0,1.1794448,1.0417858,0,1.1304237,0.025779039,0,0.30731803,0,0,0.1638473,0,0.4583892,0.4085785,0.87609965,0.7192044,162,0.6340621623909750,0.0720832070310952
0,1.1739726,1.0627261,0,1.1349331,0.023910044,0,0.23598097,0,0,0.12874846,0,0.45753545,0.40898982,0.8855986,0.7111662,163,0.6328198497842540,0.04181908471569590
0,1.5086392,1.4747922,0,1.075571,0.014924702,0,0.45127386,0,0,0.24932209,0,0.4130762,0.26982495,1.2151878,0.6641081,164,1.3140228049210300,0.07570183354172820
0,1.2361863,1.1058095,0,1.0998417,0.014049307,0,0.268613,0,0,0.14615959,0,0.42841297,0.3334599,0.9191199,0.6742154,165,0.7355386177475570,-0.018580644216178000
0,1.1531603,1.0154872,0,1.141063,0.023910044,0,0.23453683,0,0,0.12874846,0,0.4544989,0.40833682,0.84437233,0.71808887,166,0.5713798240278000,0.032176989734367500
0,0.34296596,0,0,1.069563,0.025990926,0,0,0,0,0,0,0.49557066,0.5781458,0.023118686,0.7071813,167,-0.985736972378724,-0.10381064429325800
0,0.21677567,0,0,1.1214644,0.042974506,0,0,0,0,0,0,0.5705966,0.74448436,0.0006043739,0.7892955,168,-1.1050466538392200,0.09389246593375790
0,0.3505454,0.017615747,0,1.2064395,0.017220834,0,0,0,0,0,0,0.5421855,0.64648974,0.03275048,0.79118115,169,-0.989118374469551,0.003582525154993010
0,0.34170854,0.118557535,0,1.1728708,0.045548324,0,0,0,0,0,0,0.56023246,0.7207213,0.11430434,0.79298335,170,-0.904750582193917,0.09127898416777760
0,0.24671133,0.013643056,0,1.1866145,0.037603747,0,0,0,0,0,0,0.58161277,0.7606058,0.021815,0.8266733,171,-1.0771917961874600,0.1258773213069010
0,0.5133964,0.3362738,0,1.1319971,0.04138465,0,0.023003941,0,0,0.0053201793,0,0.532113,0.6412537,0.28731045,0.75361043,172,-0.56793388202261,0.04985852445175390
0,1.1966475,1.1027046,0,1.1247569,0.02484454,0,0.3415655,0,0,0.19080049,0,0.460073,0.4080948,0.9104151,0.72347236,173,0.7068539251994390,0.1074926351829350
0,0.40690362,0,0,1.2271465,0.01316885,0,0,0,0,0,0,0.5229407,0.63156325,0,0.81946373,174,-0.984650578389013,-0.024972612264217200
0,0.90238553,0.67508394,0,1.0984923,0.023630785,0,0.042904455,0,0,0.009310309,0,0.44142833,0.41183078,0.5876079,0.6616199,175,0.05657147928753660,-0.14176970554366000
0,0.2538176,0,0,1.2172166,0.029275408,0,0,0,0,0,0,0.58586884,0.74906176,0.010125759,0.8260298,176,-1.0865178705528200,0.1165246550311260
0,0.25032637,0.050896738,0,1.2021234,0.046175454,0,0,0,0,0,0,0.5949695,0.7914177,0.058698434,0.8233663,177,-1.0405057087341400,0.1635760295638510
0,0.62408584,0.32160878,0,1.1037946,0.025779039,0,0,0,0,0,0,0.46053487,0.48845804,0.29707456,0.68055606,178,-0.4807799735936330,-0.14287556417071700
0,1.5130055,1.490798,0,1.1202847,0.018786462,0,0.46559164,0,0,0.259999,0,0.43799073,0.32481703,1.2173527,0.71721685,179,1.3153578212357600,0.15315891371353500
0,0.20067658,0,0,1.0958339,0.026614016,0,0,0,0,0,0,0.5643853,0.71118814,0,0.77024513,180,-1.105558709632360,0.06528128828894850
0,0.4669723,0.1380056,0,1.1551086,0.020910999,0,0,0,0,0,0,0.4989531,0.56744444,0.14245346,0.73416835,181,-0.7763165648047800,-0.0757716409721029
0,1.1531602,1.0154872,0,1.1410631,0.023910044,0,0.23453687,0,0,0.12874848,0,0.4544989,0.40833682,0.84437233,0.71808887,182,0.5713797778397820,0.032177054799113600
0,1.1740448,1.0504457,0,1.1346762,0.023910044,0,0.2854058,0,0,0.15814672,0,0.45606014,0.40448704,0.8705229,0.7205266,183,0.629958342426524,0.06304541475636700
0,0.2330456,0.0010256848,0,1.1254514,0.045039095,0,0,0,0,0,0,0.5676285,0.7408314,0.010803114,0.7790025,184,-1.089382966997070,0.08441624245469030
0,0.37119433,0,0,1.1700889,0.023630785,0,0,0,0,0,0,0.5113488,0.61418456,0.0074737337,0.77908796,185,-0.992469507829008,-0.048670085461023600
0,1.440382,1.3661573,0,1.067091,0.013503297,0,0.4104341,0,0,0.2266896,0,0.4019836,0.25572062,1.1351589,0.6396265,186,1.1655986036193400,0.015373340266717900
0,0.6537993,0.21603698,0,1.2133104,0.01772309,0,0,0,0,0,0,0.45355538,0.4769814,0.2064302,0.7297895,187,-0.5785328699071570,-0.16792635868451000
