0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,true_label,pca_x,pca_y
0,0.63202834,0.51836854,0,0,0,0.2323684,0.7055906,0.6793604,0,0.926239,1.8054731,0,0,0,0,0,0.40535524,0,0,0.41598,1.1500045,1.3891003,0,1.159142,1.0405267,0.5767291,2.5911527,0.081088826,0,0.11459337,0,0.3020221,0,0.1907227,0.74584687,0.34092456,1.6281058,1.9135083,0,0.38830614,0,0,0.118465185,0.9555088,0,0.3733368,0,0,1.2310946,0,0.3408878,0,0,0,1.9919302,0.991675,0,0.20818199,0,0,0,0.64795494,0,1.0118908,1.6756071,0.2167507,0.019385442,1.7761868,1.3278624,0.20737171,2.1648874,0.19930902,0.39689824,0,1.5632831,0,0.06832706,0.27376777,0,0,0.14437826,2.2472837,2.3761961,0,2.0095837,0.7278656,0.25879145,0,1.7281035,1.0409801,1.0504725,0.46121073,0.32641518,0,1.2474,1.2475575,1.3985386,0.20290305,0.3090276,0.998998,0,0.18939115,0,0,0,0.03753861,1.7977769,0,0.8592513,1.4205552,0,0,1.1789536,0.7205653,0,1.731302,0,1.0544622,0,0,0,0.52091473,0.15051,0,0.5255159,0,1.9161061,1.0,3.696303136770050,-0.47221332768634500
0,0.22326095,0.52377385,0,0,0,0.23495226,0.31829992,0.68802166,0,0.54776263,1.1234244,0,0,0,0,0,0.40879008,0,0,0.4283586,0.7226402,0.81074333,0,0.66498536,0.4637385,0.58628225,1.5119244,0.08230794,0,0.117950276,0,0.34030768,0,0.19573483,0.31698036,0.10663146,0.9685938,1.1422287,0,0.38971412,0,0,0.09596765,0.5768071,0,0.38062623,0,0,0.6030465,0,0.34886432,0,0,0,1.1502293,0.38801077,0,0.20399103,0,0,0,0.65705603,0,0.49250084,0.98715425,0.22032084,0.021304026,1.0011089,0.8231967,0.11868946,1.2923111,0.20030965,0.40540272,0,0.9156663,0,0.070058115,0.2773925,0,0,0.14624003,1.3930054,1.464738,0,1.174843,0.73557526,0.2625676,0,0.96628284,0.5918264,0.5097205,0.13506493,0.11569943,0,0.70877594,0.8216077,0.8377859,0.031605013,0.31009978,0.46245652,0,0.19310991,0,0,0,0.045333892,1.0566758,0,0.3052863,0.79846597,0,0,0.6690117,0.32134736,0,1.0397019,0,0.4560296,0,0,0,0.18517512,0.15392941,0,0.5344299,0,1.1205615,1.0,-0.3278748231066670,-0.8399154953016480
0,0,0.54859334,0,0.60297054,0,0.2450011,0,0.71771777,0,0.2208527,0.9216839,0.6414832,0,0,0.15012628,0,0.42481536,0,0,0.4484002,0.659392,0.84879994,0,0.34903896,0,0.6113804,0.70878416,0.08695552,0,0.12561691,0.44572273,0.4920207,0,0.20733136,0,0,0.48841077,1.0163885,0,0.40148705,0,0,0.09661886,0.6080234,0,0.39813718,0.5787073,0.35372233,0,0,0.36797628,0,0,0,0.5728508,0,0,0.2078836,0.049495947,0.47408673,0,0.6867637,0.4010579,0,0.44918293,0.23012924,0.024337254,0.45745945,0.7266757,0.15872742,0.49095646,0.21111263,0.42133015,0,0.43909886,0.346321,0.074033186,0.28659236,0,0,0.15659519,0.6923755,0.8355567,0,0.43486232,0.76290613,0.27461436,0,0.4264045,0.29517293,0,0,0,0,0.31198728,0.83558613,0.51338935,0,0.3225317,0,0,0.2032325,0,0,0,0.1139711,0.45897275,0.2191211,0,0.32921034,0,0,0.29910603,0,0,0.49848112,0,0,0,0,0,0,0.16508952,0.44558674,0.56097895,0.14750376,0.50049925,0.0,-3.3243268911260800,0.36161494885158800
0,0.63202834,0.51836854,0,0,0,0.2323684,0.7055906,0.6793604,0,0.926239,1.8054731,0,0,0,0,0,0.40535524,0,0,0.41598,1.1500045,1.3891003,0,1.1591421,1.0405267,0.5767291,2.5911527,0.081088826,0,0.11459337,0,0.3020221,0,0.1907227,0.74584687,0.34092456,1.6281058,1.9135085,0,0.38830614,0,0,0.118465185,0.9555088,0,0.3733368,0,0,1.2310945,0,0.3408878,0,0,0,1.9919301,0.991675,0,0.20818199,0,0,0,0.64795494,0,1.0118905,1.6756071,0.2167507,0.019385442,1.7761868,1.3278624,0.20737173,2.1648872,0.19930902,0.39689824,0,1.5632831,0,0.06832706,0.27376777,0,0,0.14437826,2.2472837,2.3761961,0,2.0095837,0.7278656,0.25879145,0,1.7281035,1.0409801,1.0504726,0.46121073,0.32641518,0,1.2474002,1.2475575,1.3985387,0.20290305,0.3090276,0.998998,0,0.18939115,0,0,0,0.03753861,1.7977769,0,0.8592513,1.4205552,0,0,1.1789536,0.7205653,0,1.731302,0,1.0544622,0,0,0,0.52091473,0.15051,0,0.5255159,0,1.9161061,1.0,3.696303104689140,-0.472213333221712
0,0.14706706,0.52377385,0,0,0,0.23495226,0.24394438,0.68802166,0,0.4698515,1.0012666,0,0,0,0,0,0.40879008,0,0,0.4283586,0.6502157,0.71606266,0,0.5767336,0.3517149,0.58628225,1.3151371,0.08230794,0,0.117950276,0,0.34030768,0,0.19573483,0.22563097,0.056125924,0.84709114,1.0098299,0,0.38971412,0,0,0.09610334,0.51507246,0,0.38062623,0,0,0.48355156,0,0.34886432,0,0,0,0.9983661,0.27246135,0,0.20399103,0,0,0,0.65705603,0,0.39468795,0.8568081,0.22032084,0.021304026,0.8596796,0.7388031,0.10198301,1.1273625,0.20030965,0.40540272,0,0.79985124,0,0.070058115,0.2773925,0,0,0.14624003,1.240896,1.3015876,0,1.0163234,0.73557526,0.2625676,0,0.8242181,0.51245546,0.4106531,0.06982345,0.07872348,0,0.6096957,0.7500135,0.7424046,0,0.31009978,0.36099976,0,0.19310991,0,0,0,0.045333892,0.9195494,0,0.20221011,0.6823949,0,0,0.57532144,0.24781029,0,0.91206175,0,0.33490586,0,0,0,0.12070704,0.15392941,0,0.5344299,0,0.97756547,1.0,-1.0684125641772500,-0.9080911369824880
0,0,0.52377385,0,0.8950643,0,0.23495226,0,0.68802166,0,0.22112732,0.90450346,0.9440247,0,0,0.23499228,0,0.40879008,0,0,0.4283586,0.64866656,0.715672,0,0.31261668,0,0.58628225,0.61998886,0.08230794,0,0.117950276,0.68646705,0.35491076,0,0.19573483,0,0,0.4417927,0.99387866,0,0.38971412,0,0,0.09007284,0.50239146,0,0.38062623,0.86254585,0.53540987,0,0,0.34886432,0,0,0,0.5091383,0,0,0.20399103,0.10733697,0.7227371,0,0.65705603,0.61407167,0,0.4040414,0.22032084,0.021304026,0.3999961,0.7178937,0.10912372,0.44937763,0.20030965,0.40540272,0,0.38902718,0.53854984,0.070058115,0.2773925,0,0,0.14624003,0.61220473,0.8254189,0,0.3854382,0.73557526,0.2625676,0,0.40343067,0.27101296,0,0,0,0,0.30977672,0.7222655,0.45893893,0,0.31009978,0,0,0.19310991,0,0,0,0.06370379,0.4117541,0.34523612,0,0.31111595,0,0,0.27943403,0,0,0.45627785,0,0,0,0,0,0,0.15392941,0.6864773,0.5344299,0.29944628,0.44710922,0.0,-3.5954165642126700,1.1112369135205100
0,0,0.54859334,0,0.57650065,0,0.2450011,0,0.71771777,0,0.10504016,0.93558943,0.61285347,0,0,0.14421324,0,0.42481536,0,0,0.4484002,0.6708325,0.8584897,0,0.16389623,0,0.6113804,0.3123412,0.08815427,0,0.12561691,0.4247218,0.49948302,0,0.20733136,0,0,0.2234349,1.0163885,0,0.4036904,0,0,0.09661886,0.6131404,0,0.39813718,0.5530355,0.337457,0,0,0.36797628,0,0,0,0.25796264,0,0,0.20926806,0.044881176,0.45029265,0,0.6867637,0.38198856,0,0.21523707,0.23012924,0.024337254,0.13140549,0.72998923,0.16240633,0.23434082,0.21111263,0.42133015,0,0.19046347,0.3291409,0.074033186,0.28659236,0,0,0.16285372,0.30368483,0.84578043,0,0.1744861,0.76290613,0.27461436,0,0.19699928,0.14166817,0,0,0,0,0.2015954,0.8456661,0.23507689,0,0.3225317,0,0,0.2032325,0,0,0,0.1164386,0.21378657,0.20785494,0,0.1534798,0,0,0.09158543,0,0,0.23282668,0,0,0,0,0,0,0.16508952,0.42345506,0.56097895,0.1356358,0.24500363,0.0,-4.251200461631680,0.1890498005939900
0,0,0.5515482,0,0.016409308,0,0.2500134,0,0.72606945,0,0.16210178,0.9728174,0.028280333,0,0,0.01605642,0,0.42663985,0,0,0.45475265,0.70652586,0.8788575,0,0.23740599,0,0.6205962,0.46134412,0.09416041,0,0.12671517,0.009456292,0.47683042,0,0.21146038,0,0,0.32790834,1.0639243,0,0.4171471,0,0,0.09624706,0.5724895,0,0.40366545,0.024753839,0.018222585,0,0,0.3724512,0,0,0,0.38959116,0,0,0.20872335,0,0.03241828,0,0.71115106,0,0,0.3110422,0.23377945,0.025260076,0.25892818,0.7800914,0.10796285,0.3377786,0.21215829,0.42623606,0,0.27981314,0.004609883,0.07503586,0.28971928,0,0,0.16786033,0.45433247,0.89501506,0,0.27611524,0.7764985,0.27671733,0,0.29589957,0.2040461,0,0,0,0,0.2608598,0.7760015,0.3417574,0,0.3226648,0,0,0.20478596,0,0,0,0.100331485,0.31008884,0.02543731,0,0.23797669,0,0,0.18697587,0,0,0.3428089,0,0,0,0,0,0,0.16653699,0.00056263804,0.5658097,0.011744544,0.3521617,1.0,-3.719472615669790,-1.1326381296384800
0,0.54260916,0.51836854,0,0,0,0.2323684,0.6154344,0.6793604,0,0.8369958,1.6178443,0,0,0,0,0,0.40535524,0,0,0.41598,1.02994,1.2394571,0,1.0392642,0.9137157,0.5767291,2.3222632,0.081088826,0,0.11459337,0,0.3020221,0,0.1907227,0.6533085,0.2896788,1.4606042,1.7061406,0,0.38830614,0,0,0.11752781,0.85596645,0,0.3733368,0,0,1.0822718,0,0.3408878,0,0,0,1.777438,0.859009,0,0.20818199,0,0,0,0.64795494,0,0.8906376,1.5071704,0.2167507,0.019385442,1.5760449,1.1836377,0.18399048,1.9541252,0.19930902,0.39689824,0,1.3937571,0,0.06832706,0.27376777,0,0,0.14437826,2.027101,2.1362617,0,1.8045422,0.7278656,0.25879145,0,1.5440185,0.9349935,0.92551345,0.3952814,0.27912727,0,1.1250938,1.1245776,1.2492232,0.16848378,0.3090276,0.8745951,0,0.18939115,0,0,0,0.03753861,1.616946,0,0.7385702,1.2708628,0,0,1.0542043,0.63085544,0,1.5646359,0,0.92014605,0,0,0,0.45144537,0.15051,0,0.5255159,0,1.7211394,1.0,2.7071317889835400,-0.5616702266326970
0,0.75155115,0.52377385,0,0,0,0.23495226,0.8139837,0.68802166,0,1.0279258,1.9585067,0,0,0,0,0,0.40879008,0,0,0.4283586,1.2439443,1.5306317,0,1.2899776,1.2109113,0.58628225,2.868706,0.08230794,0,0.117950276,0,0.3259908,0,0.19573483,0.875703,0.4110101,1.7966554,2.0967197,0,0.38971412,0,0,0.10052073,1.0491703,0,0.38062623,0,0,1.4002353,0,0.34886432,0,0,0,2.2040598,1.1661634,0,0.20399103,0,0,0,0.65705603,0,1.1543013,1.8585079,0.22032084,0.021304026,1.9656198,1.4343008,0.22825228,2.4005792,0.20030965,0.40540272,0,1.7195491,0,0.070058115,0.2773925,0,0,0.14624003,2.4563744,2.5941968,0,2.2323444,0.73557526,0.2625676,0,1.9317529,1.1610042,1.2028217,0.5621776,0.3860023,0,1.4021008,1.3362502,1.5264485,0.25883096,0.31009978,1.1484787,0,0.19310991,0,0,0,0.038873926,1.9912125,0,1.0226604,1.5896443,0,0,1.3116294,0.8359259,0,1.9198925,0,1.2261983,0,0,0,0.6253643,0.15392941,0,0.5344299,0,2.1271734,1.0,4.7492811660564600,-0.375082354879594
0,0.4305265,0.51836854,0,0,0,0.2323684,0.5252546,0.6793604,0,0.7538486,1.5191821,0,0,0,0,0,0.40535524,0,0,0.41598,0.9701285,1.1260114,0,0.93086714,0.7617733,0.5767291,2.1060555,0.081088826,0,0.11459337,0,0.3020221,0,0.1907227,0.54299474,0.22294773,1.3326771,1.5809773,0,0.38830614,0,0,0.118465185,0.78802025,0,0.3733368,0,0,0.940178,0,0.3408878,0,0,0,1.6155012,0.6965723,0,0.20818199,0,0,0,0.64795494,0,0.76970327,1.3630311,0.2167507,0.019385442,1.4346944,1.1211487,0.16835961,1.7658427,0.19930902,0.39689824,0,1.2778488,0,0.06832706,0.27376777,0,0,0.14437826,1.8704569,1.9811765,0,1.6303655,0.7278656,0.25879145,0,1.3764783,0.8297341,0.7949545,0.2960352,0.22427574,0,0.9886153,1.0747707,1.1546042,0.11540967,0.3090276,0.7486443,0,0.18939115,0,0,0,0.03753861,1.4602016,0,0.5881539,1.1316688,0,0,0.9475505,0.530723,0,1.4168991,0,0.7711989,0,0,0,0.35383523,0.15051,0,0.5255159,0,1.5545217,1.0,1.8670718834703300,-0.6402399656590030
0,0,0.52377385,0,0.81651604,0,0.23495226,0.06837782,0.68802166,0,0.31659964,0.90450346,0.8632364,0,0,0.22452886,0,0.40879008,0,0,0.4283586,0.64866656,0.715672,0,0.40771866,0.11412281,0.58628225,0.8998753,0.08230794,0,0.117950276,0.6371816,0.35491076,0,0.19573483,0.019206144,0,0.60924387,0.99387866,0,0.38971412,0,0,0.09007284,0.50239146,0,0.38062623,0.7881181,0.48316067,0.22232783,0,0.34886432,0,0,0,0.68868035,0.031348296,0,0.20399103,0.098256305,0.64886475,0,0.65705603,0.56395066,0.15990604,0.60312146,0.22032084,0.021304026,0.57245153,0.7178937,0.09945017,0.78108853,0.20030965,0.40540272,0,0.5646727,0.49620885,0.070058115,0.2773925,0,0,0.14624003,0.91772616,0.93974346,0,0.6831165,0.73557526,0.2625676,0,0.5637535,0.37150797,0.19175291,0,0,0,0.41698587,0.698436,0.56102294,0,0.31009978,0.119241364,0,0.19310991,0,0,0,0.051743083,0.63092697,0.32127193,0.0025664568,0.4464484,0,0,0.39014515,0.07370818,0,0.6641568,0,0.043226495,0,0,0,0,0.15392941,0.6322488,0.5344299,0.29249793,0.668535,0.0,-2.6952241444122700,1.014412230202170
0,0.14706706,0.52377385,0,0,0,0.23495226,0.24394438,0.68802166,0,0.4698515,1.0012666,0,0,0,0,0,0.40879008,0,0,0.4283586,0.6502157,0.71606266,0,0.5767336,0.3517149,0.58628225,1.3151371,0.08230794,0,0.117950276,0,0.34030768,0,0.19573483,0.22563097,0.056125924,0.84709114,1.0098299,0,0.38971412,0,0,0.09610334,0.51507246,0,0.38062623,0,0,0.48355156,0,0.34886432,0,0,0,0.9983661,0.27246135,0,0.20399103,0,0,0,0.65705603,0,0.39468795,0.8568081,0.22032084,0.021304026,0.8596796,0.7388031,0.10198301,1.1273625,0.20030965,0.40540272,0,0.79985124,0,0.070058115,0.2773925,0,0,0.14624003,1.240896,1.3015876,0,1.0163234,0.73557526,0.2625676,0,0.8242181,0.51245546,0.4106531,0.06982345,0.07872348,0,0.6096957,0.7500135,0.7424046,0,0.31009978,0.36099976,0,0.19310991,0,0,0,0.045333892,0.9195494,0,0.20221011,0.6823949,0,0,0.57532144,0.24781029,0,0.91206175,0,0.33490586,0,0,0,0.12070704,0.15392941,0,0.5344299,0,0.97756547,1.0,-1.0684125641772500,-0.9080911369824880
0,0,0.52377385,0,0.46096408,0,0.23495226,0,0.68802166,0,0.048390023,0.90450346,0.49065292,0,0,0.10594639,0,0.40879008,0,0,0.4283586,0.64866656,0.7242318,0,0.09726159,0,0.58628225,0.21834308,0.08230794,0,0.117950276,0.3452974,0.40267524,0,0.19573483,0,0,0.14924183,0.99387866,0,0.38971412,0,0,0.09007284,0.51398796,0,0.38062623,0.44515455,0.2721996,0,0,0.34886432,0,0,0,0.17392872,0,0,0.20399103,0.042938687,0.37370723,0,0.65705603,0.30497128,0,0.14640753,0.22032084,0.021304026,0.039103344,0.7178937,0.109716006,0.1416391,0.20030965,0.40540272,0,0.11792295,0.26320273,0.070058115,0.2773925,0,0,0.14624003,0.20362511,0.8254189,0,0.11219603,0.73557526,0.2625676,0,0.110567555,0.0762919,0,0,0,0,0.13114567,0.6819194,0.15989336,0,0.31009978,0,0,0.19310991,0,0,0,0.08096603,0.14499845,0.16750747,0,0.06548716,0,0,0.013978348,0,0,0.14993198,0,0,0,0,0,0,0.15392941,0.33645463,0.5344299,0.11530793,0.16522601,0.0,-4.551410251254590,-0.11921678369256900
0,0.147067,0.52377385,0,0,0,0.23495226,0.24394435,0.68802166,0,0.4698515,1.0012666,0,0,0,0,0,0.40879008,0,0,0.4283586,0.6502157,0.71606266,0,0.5767335,0.3517149,0.58628225,1.3151371,0.08230794,0,0.117950276,0,0.34030768,0,0.19573483,0.225631,0.05612594,0.8470911,1.0098299,0,0.38971412,0,0,0.096103355,0.51507246,0,0.38062623,0,0,0.48355156,0,0.34886432,0,0,0,0.9983661,0.27246135,0,0.20399103,0,0,0,0.65705603,0,0.39468807,0.8568081,0.22032084,0.021304026,0.8596797,0.7388031,0.101983026,1.1273625,0.20030965,0.40540272,0,0.79985124,0,0.070058115,0.2773925,0,0,0.14624003,1.240896,1.3015876,0,1.0163234,0.73557526,0.2625676,0,0.8242182,0.51245546,0.4106531,0.069823466,0.07872348,0,0.60969555,0.75001353,0.74240446,0,0.31009978,0.3609997,0,0.19310991,0,0,0,0.045333892,0.9195493,0,0.20221011,0.6823948,0,0,0.57532156,0.24781035,0,0.91206175,0,0.33490586,0,0,0,0.12070701,0.15392941,0,0.5344299,0,0.97756535,0.0,-1.0684126182493200,-0.9080911426977800
0,0.43052655,0.51836854,0,0,0,0.2323684,0.5252546,0.6793604,0,0.75384873,1.5191818,0,0,0,0,0,0.40535524,0,0,0.41598,0.9701285,1.1260114,0,0.93086714,0.7617734,0.5767291,2.1060555,0.081088826,0,0.11459337,0,0.3020221,0,0.1907227,0.54299474,0.22294764,1.3326771,1.5809773,0,0.38830614,0,0,0.11846516,0.78802025,0,0.3733368,0,0,0.94017786,0,0.3408878,0,0,0,1.6155012,0.6965723,0,0.20818199,0,0,0,0.64795494,0,0.7697033,1.3630311,0.2167507,0.019385442,1.4346944,1.1211486,0.16835958,1.7658428,0.19930902,0.39689824,0,1.2778488,0,0.06832706,0.27376777,0,0,0.14437826,1.8704569,1.9811765,0,1.6303655,0.7278656,0.25879145,0,1.3764782,0.829734,0.7949545,0.29603514,0.2242758,0,0.9886153,1.0747707,1.1546041,0.1154097,0.3090276,0.7486443,0,0.18939115,0,0,0,0.03753861,1.4602016,0,0.5881539,1.1316689,0,0,0.94755036,0.53072304,0,1.4168988,0,0.7711989,0,0,0,0.35383528,0.15051,0,0.5255159,0,1.5545217,1.0,1.8670717764771300,-0.6402399720482930
0,0,0.52377385,0,0.63277686,0,0.23495226,0,0.68802166,0,0.18830353,0.90450346,0.6663627,0,0,0.15324715,0,0.40879008,0,0,0.4283586,0.64866656,0.8450335,0,0.272863,0,0.58628225,0.54572475,0.08230794,0,0.117950276,0.46483302,0.44818068,0,0.19573483,0,0,0.3876905,0.99387866,0,0.38971412,0,0,0.09007284,0.5642142,0,0.38062623,0.6038928,0.35962665,0,0,0.34886432,0,0,0,0.45288104,0,0,0.20399103,0.04407751,0.48730865,0,0.65705603,0.41425642,0,0.3647173,0.22032084,0.021304026,0.3365308,0.7178937,0.12555477,0.41111633,0.20030965,0.40540272,0,0.33250266,0.35956478,0.070058115,0.2773925,0,0,0.14624003,0.54840744,0.8254189,0,0.34704208,0.73557526,0.2625676,0,0.3552847,0.23833823,0,0,0,0,0.2778499,0.7585262,0.3955113,0,0.31009978,0,0,0.19310991,0,0,0,0.10085103,0.3743116,0.24111454,0,0.2692489,0,0,0.23032643,0,0,0.4077956,0,0,0,0,0,0,0.15392941,0.4686283,0.5344299,0.15717581,0.41044578,0.0,-3.688692607305300,0.38596474504065400
0,0.6441429,0.51836854,0,0,0,0.2323684,0.7066109,0.6793604,0,0.923362,1.7633233,0,0,0,0,0,0.40535524,0,0,0.41598,1.1217527,1.3737707,0,1.1549397,1.0546786,0.5767291,2.5678513,0.081088826,0,0.11459337,0,0.3020221,0,0.1907227,0.7555473,0.34938815,1.61044,1.8753612,0,0.38830614,0,0,0.11846516,0.9413106,0,0.3733368,0,0,1.2291518,0,0.3408878,0,0,0,1.9690301,1.0081532,0,0.20818199,0,0,0,0.64795494,0,1.0128975,1.6655653,0.2167507,0.019385442,1.7490952,1.2890103,0.20387626,2.1559055,0.19930902,0.39689824,0,1.538724,0,0.06832706,0.27376777,0,0,0.14437826,2.2181592,2.336196,0,1.9964359,0.7278656,0.25879145,0,1.7224044,1.0417823,1.0544512,0.47846353,0.33059087,0,1.2560323,1.2125312,1.3724612,0.2125612,0.3090276,1.0005354,0,0.18939115,0,0,0,0.03753861,1.7872682,0,0.8757622,1.4173375,0,0,1.1712253,0.72667915,0,1.7240171,0,1.0623597,0,0,0,0.5354854,0.15051,0,0.5255159,0,1.9041486,1.0,3.633164841463920,-0.47665321410814200
0,0.47233564,0.52377385,0,0.48111844,0,0.23495226,0.55729413,0.68802166,0,0.78158504,1.5324304,0.5002053,0,0,0.13038568,0,0.40879008,0,0,0.4283586,0.97579604,1.153,0,0.96494055,0.81955934,0.58628225,2.1688688,0.08230794,0,0.117950276,0.37956986,0.34030768,0,0.19573483,0.58688045,0.24939333,1.3667115,1.6054204,0,0.38971412,0,0,0.10597972,0.80373126,0,0.38062623,0.45682484,0.28796655,0.9864778,0,0.34886432,0,0,0,1.6586455,0.75798285,0,0.20399103,0.060012892,0.37061322,0,0.65705603,0.3262013,0.8120416,1.4058793,0.22032084,0.021304026,1.4687499,1.1228753,0.17203413,1.8239332,0.20030965,0.40540272,0,1.303667,0.2873631,0.070058115,0.2773925,0,0,0.14624003,1.9084173,2.0142186,0,1.68338,0.73557526,0.2625676,0,1.4289687,0.86473274,0.84157974,0.3360085,0.24472332,0,1.0358865,1.0745491,1.1718841,0.13811938,0.31009978,0.79197556,0,0.19310991,0,0,0,0.045333892,1.507108,0.18754995,0.6479336,1.1762972,0,0,0.9793161,0.56899273,0,1.4647249,0,0.82606864,0,0,0,0.39277336,0.15392941,0.36032495,0.5344299,0.1871213,1.6040359,1.0,2.0021763616620300,0.5871059960241520
0,0.63202834,0.51836854,0,0,0,0.2347351,0.7055906,0.6793604,0,0.926239,1.8054731,0,0,0,0,0,0.40535524,0,0,0.41598,1.1500045,1.3891003,0,1.159142,1.0405267,0.5767291,2.5911527,0.081088826,0,0.11459337,0,0.33095598,0,0.19399458,0.74584687,0.34092456,1.6281058,1.9135083,0,0.38830614,0,0,0.118465185,0.9555088,0,0.3733368,0,0,1.2310945,0,0.3408878,0,0,0,1.9919301,0.991675,0,0.21437845,0,0,0,0.64795494,0,1.0118905,1.6756071,0.2167507,0.019385442,1.7761868,1.3278624,0.20737171,2.1648872,0.19930902,0.39689824,0,1.5632831,0,0.06832706,0.27376777,0,0,0.14437826,2.2472837,2.3761961,0,2.0095837,0.7278656,0.25879145,0,1.7281035,1.0409801,1.0504725,0.46121073,0.32641518,0,1.2474,1.2475575,1.3985386,0.20290305,0.3090276,0.998998,0,0.18939115,0,0,0,0.04971824,1.7977769,0,0.8592513,1.4205552,0,0,1.1789536,0.7205653,0,1.731302,0,1.0544622,0,0,0,0.52091473,0.15051,0,0.5255159,0,1.9161061,1.0,3.6957813160078500,-0.4719332692601410
0,0.44307792,0.52377385,0,0.85002035,0,0.23495226,0.5263189,0.68802166,0,0.7518411,1.4764771,0.8966169,0,0,0.2263137,0,0.40879008,0,0,0.4283586,0.94090706,1.1079297,0,0.9262134,0.7760649,0.58628225,2.0827165,0.08230794,0,0.117950276,0.6545907,0.34030768,0,0.19573483,0.5530144,0.23148103,1.3143388,1.541126,0,0.38971412,0,0,0.096180916,0.77273977,0,0.38062623,0.81999063,0.5036557,0.93873066,0,0.34886432,0,0,0,1.5910283,0.7133451,0,0.20399103,0.101048514,0.679911,0,0.65705603,0.58453083,0.771572,1.352301,0.22032084,0.021304026,1.4075361,1.0812676,0.16479552,1.7569033,0.20030965,0.40540272,0,1.2521694,0.512775,0.070058115,0.2773925,0,0,0.14624003,1.8405592,1.940845,0,1.6170301,0.73557526,0.2625676,0,1.3697578,0.83066964,0.7993831,0.31354433,0.22872084,0,0.9962114,1.039243,1.1289436,0.12534958,0.31009978,0.751139,0,0.19310991,0,0,0,0.057196572,1.4498966,0.33155614,0.6048347,1.1275363,0,0,0.9395947,0.5374996,0,1.4091445,0,0.7808083,0,0,0,0.36866033,0.15392941,0.6537752,0.5344299,0.29189464,1.5416627,1.0,1.5968671923258800,1.4960560948565900
0,0.2381695,0.51836854,0,1.1172507,0,0.2323684,0.3315043,0.6793604,0,0.56025136,1.1457406,1.1834687,0,0,0.31402883,0,0.40535524,0,0,0.41598,0.7358165,0.8302833,0,0.6824661,0.48524976,0.5767291,1.5485287,0.081088826,0,0.11459337,0.8770819,0.34458825,0,0.1907227,0.3323241,0.112847134,0.9877943,1.1645901,0,0.38830614,0,0,0.09706913,0.5879798,0,0.3733368,1.0802528,0.6658546,0.62610537,0,0.3408878,0,0,0,1.1791043,0.41273618,0,0.20818199,0.14063889,0.9061632,0,0.64795494,0.7816717,0.512196,1.009921,0.2167507,0.019385442,1.027466,0.83929795,0.12196229,1.3198743,0.19930902,0.39689824,0,0.9364547,0.69333094,0.06832706,0.27376777,0,0,0.14437826,1.4223843,1.4934683,0,1.1987324,0.7278656,0.25879145,0,0.9932146,0.60965896,0.52737737,0.1489434,0.12403832,0,0.72681844,0.83482766,0.85734797,0.03565926,0.3090276,0.47962618,0,0.18939115,0,0,0,0.058005698,1.0820258,0.43929356,0.32788038,0.8187394,0,0,0.6875635,0.33649147,0,1.0628234,0,0.47643763,0,0,0,0.19742277,0.15051,0.88140804,0.5255159,0.41975787,1.1460785,0.0,-0.46440236989941600,2.022342954954050
0,0,0.5515482,0,0.016409308,0,0.2500134,0,0.72606945,0,0.114107385,0.97281754,0.028280333,0,0,0.010216223,0,0.42663985,0,0,0.45475265,0.70652586,0.8788575,0,0.18408802,0,0.6205962,0.36545956,0.09416042,0,0.12671517,0.003295213,0.47683048,0,0.21146038,0,0,0.2537544,1.0639243,0,0.4171471,0,0,0.09624706,0.5724895,0,0.40366545,0.024753839,0.0102891475,0,0,0.3724512,0,0,0,0.30351514,0,0,0.20872335,0,0.03232169,0,0.7111511,0,0,0.24580848,0.23377945,0.025260076,0.16842522,0.7800914,0.10796286,0.26300588,0.21215829,0.42623606,0,0.21636209,0,0.07503586,0.28971928,0,0,0.16786036,0.35139924,0.89501506,0,0.20622404,0.7764985,0.27671733,0,0.21891646,0.1586595,0,0,0,0,0.2130869,0.7760015,0.27027616,0,0.3226648,0,0,0.20478596,0,0,0,0.1003315,0.24376641,0.019290388,0,0.17370039,0,0,0.11639688,0,0,0.26532808,0,0,0,0,0,0,0.16653699,0,0.5658097,0,0.28483483,1.0,-3.983875358853200,-1.1700202650354700
